Hit_Id;Event_Number;Ini_E[MeV];Ini_Theta;Ini_Phi;Number_of_hits;Plane_h;X_h[cm];Y_h[cm];Z_h[cm];Time_h[ns]
182;3053.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;104.656
183;3053.0;100.0;0.0;0.0;2.0;2.0;6.3;-6.05;134.8;323.141
184;3054.0;100.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;109.667
185;3054.0;100.0;0.0;0.0;5.0;3.0;6.3;-6.05;96.9;460.169
186;3054.0;100.0;0.0;0.0;5.0;4.0;6.3;-30.25;13.2;867.981
187;3054.0;100.0;0.0;0.0;5.0;2.0;6.3;-6.05;134.8;296.487
188;3054.0;100.0;0.0;0.0;5.0;3.0;44.1;-6.05;96.9;702.455
189;3055.0;100.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;116.565
190;3055.0;100.0;0.0;0.0;5.0;2.0;-6.3;6.05;134.8;329.457
191;3055.0;100.0;0.0;0.0;5.0;3.0;-18.9;6.05;96.9;50.095
192;3055.0;100.0;0.0;0.0;5.0;4.0;-31.5;18.15;13.2;914.609
193;3055.0;100.0;0.0;0.0;5.0;4.0;-6.3;18.15;13.2;780.057
194;3056.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.643
195;3056.0;100.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;324.698
196;3056.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;488.732
197;3056.0;100.0;0.0;0.0;4.0;4.0;-31.5;-6.05;13.2;866.836
198;3057.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;11.401
199;3057.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;302.676
200;3057.0;100.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;447.637
201;3057.0;100.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;755.409
202;3058.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;106.858
203;3058.0;100.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;291.592
204;3058.0;100.0;0.0;0.0;3.0;4.0;31.5;-42.35;13.2;104.158
205;3059.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;116.077
206;3059.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;292.215
207;3059.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;429.898
208;3059.0;100.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;725.255
209;3060.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;104.668
210;3060.0;100.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;287.327
211;3060.0;100.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;430.896
212;3061.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.474
213;3061.0;100.0;0.0;0.0;3.0;2.0;-6.3;-6.05;134.8;31.063
214;3061.0;100.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;459.939
215;3062.0;100.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;110.254
216;3062.0;100.0;0.0;0.0;5.0;2.0;-6.3;6.05;134.8;295.735
217;3062.0;100.0;0.0;0.0;5.0;3.0;-6.3;6.05;96.9;431.207
218;3062.0;100.0;0.0;0.0;5.0;4.0;-6.3;30.25;13.2;87.861
219;3062.0;100.0;0.0;0.0;5.0;4.0;6.3;18.15;13.2;802.758
220;3063.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.734
221;3063.0;100.0;0.0;0.0;2.0;3.0;18.9;-6.05;96.9;497.053
222;3064.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.503
223;3064.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;288.661
224;3064.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;426.023
225;3064.0;100.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;720.027
226;3065.0;100.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;113.711
227;3065.0;100.0;0.0;0.0;6.0;3.0;-6.3;-6.05;96.9;426.727
228;3065.0;100.0;0.0;0.0;6.0;4.0;-18.9;-6.05;13.2;820.161
229;3065.0;100.0;0.0;0.0;6.0;2.0;6.3;6.05;134.8;286.704
230;3065.0;100.0;0.0;0.0;6.0;3.0;6.3;6.05;96.9;42.128
231;3065.0;100.0;0.0;0.0;6.0;4.0;18.9;-6.05;13.2;793.909
232;3066.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;110.244
233;3066.0;100.0;0.0;0.0;3.0;2.0;6.3;-6.05;134.8;30.859
234;3066.0;100.0;0.0;0.0;3.0;3.0;18.9;6.05;96.9;551.301
235;3067.0;100.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;112.697
236;3067.0;100.0;0.0;0.0;6.0;2.0;-6.3;18.15;134.8;378.247
237;3067.0;100.0;0.0;0.0;6.0;2.0;-6.3;-6.05;134.8;358.371
238;3067.0;100.0;0.0;0.0;6.0;3.0;-31.5;-6.05;96.9;572.954
239;3067.0;100.0;0.0;0.0;6.0;2.0;6.3;-6.05;134.8;292.607
240;3067.0;100.0;0.0;0.0;6.0;3.0;-6.3;6.05;96.9;422.041
241;3068.0;100.0;0.0;0.0;1.0;1.0;6.3;6.05;187.3;113.025
242;3069.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;117.302
243;3069.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;306.211
244;3069.0;100.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;47.167
245;3069.0;100.0;0.0;0.0;4.0;4.0;18.9;30.25;13.2;878.505
246;3070.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;109.507
247;3070.0;100.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;310.839
248;3070.0;100.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;447.337
249;3070.0;100.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;746.243
250;3071.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;11.169
251;3071.0;100.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;301.551
252;3071.0;100.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;441.884
253;3072.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.298
254;3072.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;444.652
255;3072.0;100.0;0.0;0.0;4.0;4.0;31.5;18.15;13.2;888.347
256;3072.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;293.752
257;3073.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.448
258;3073.0;100.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;302.791
259;3073.0;100.0;0.0;0.0;4.0;3.0;44.1;6.05;96.9;728.672
260;3073.0;100.0;0.0;0.0;4.0;4.0;18.9;-6.05;13.2;789.354
261;3074.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;121.817
262;3074.0;100.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;452.667
263;3074.0;100.0;0.0;0.0;3.0;4.0;18.9;-6.05;13.2;83.322
264;3075.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.933
265;3075.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;301.716
266;3075.0;100.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;438.689
267;3075.0;100.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;763.768
268;3076.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;112.225
269;3076.0;100.0;0.0;0.0;2.0;3.0;6.3;-6.05;96.9;413.544
270;3077.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;118.942
271;3077.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;295.482
272;3077.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;444.887
273;3077.0;100.0;0.0;0.0;4.0;4.0;-18.9;6.05;13.2;765.827
274;3078.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;11.443
275;3078.0;100.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;288.559
276;3078.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;419.208
277;3078.0;100.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;753.729
278;3079.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.378
279;3079.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;30.875
280;3079.0;100.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;468.632
281;3079.0;100.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;821.228
282;3080.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.229
283;3080.0;100.0;0.0;0.0;2.0;4.0;18.9;6.05;13.2;782.574
284;3081.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;10.477
285;3081.0;100.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;42.059
286;3081.0;100.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;705.701
287;3082.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;116.602
288;3082.0;100.0;0.0;0.0;2.0;3.0;6.3;6.05;96.9;454.483
289;3083.0;100.0;0.0;0.0;1.0;1.0;6.3;6.05;187.3;121.253
290;3084.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.814
291;3084.0;100.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;424.219
292;3084.0;100.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;739.553
293;3085.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.898
294;3085.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;299.089
295;3085.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;442.921
296;3085.0;100.0;0.0;0.0;4.0;4.0;-6.3;18.15;13.2;784.511
297;3086.0;100.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;114.235
298;3086.0;100.0;0.0;0.0;5.0;3.0;-44.1;-6.05;96.9;696.093
299;3086.0;100.0;0.0;0.0;5.0;3.0;-6.3;6.05;96.9;429.732
300;3086.0;100.0;0.0;0.0;5.0;4.0;-6.3;18.15;13.2;8.033
301;3086.0;100.0;0.0;0.0;5.0;4.0;6.3;18.15;13.2;786.553
302;3087.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;108.189
303;3087.0;100.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;428.417
304;3087.0;100.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;750.205
305;3088.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.734
306;3088.0;100.0;0.0;0.0;2.0;4.0;-6.3;-6.05;13.2;697.041
307;3089.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;117.521
308;3089.0;100.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;304.217
309;3089.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;444.667
310;3089.0;100.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;726.637
311;3090.0;100.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;116.117
312;3090.0;100.0;0.0;0.0;5.0;2.0;6.3;6.05;134.8;313.179
313;3090.0;100.0;0.0;0.0;5.0;3.0;18.9;-6.05;96.9;482.354
314;3090.0;100.0;0.0;0.0;5.0;4.0;31.5;-6.05;13.2;877.916
315;3090.0;100.0;0.0;0.0;5.0;4.0;6.3;6.05;13.2;756.809
316;3091.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;111.913
317;3091.0;100.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;41.996
318;3091.0;100.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;751.798
319;3092.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.355
320;3092.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;296.715
321;3092.0;100.0;0.0;0.0;4.0;4.0;18.9;-6.05;13.2;801.731
322;3092.0;100.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;797.045
323;3093.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.018
324;3093.0;100.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;302.569
325;3093.0;100.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;445.994
326;3093.0;100.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;732.635
327;3094.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.771
328;3094.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;289.216
329;3094.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;429.085
330;3094.0;100.0;0.0;0.0;4.0;4.0;-18.9;6.05;13.2;761.104
331;3095.0;100.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;11.453
332;3095.0;100.0;0.0;0.0;2.0;3.0;-6.3;6.05;96.9;44.691
333;3096.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;105.386
334;3096.0;100.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;292.137
335;3096.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;446.256
336;3096.0;100.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;759.391
337;3097.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;121.929
338;3097.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;285.243
339;3097.0;100.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;418.955
340;3097.0;100.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;717.851
341;3098.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.214
342;3098.0;100.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;305.308
343;3098.0;100.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;456.667
344;3098.0;100.0;0.0;0.0;4.0;4.0;6.3;18.15;13.2;771.779
345;3099.0;100.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.957
346;3099.0;100.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;292.118
347;3099.0;100.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;417.832
348;3099.0;100.0;0.0;0.0;4.0;4.0;-6.3;-18.15;13.2;783.458
349;3100.0;100.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.116
350;3100.0;100.0;0.0;0.0;3.0;2.0;6.3;-6.05;134.8;296.371
351;3100.0;100.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;434.625
449;4001.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;117.108
450;4001.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;291.438
451;4001.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;431.865
452;4001.0;133.0;0.0;0.0;4.0;4.0;-6.3;-18.15;13.2;778.629
453;4002.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.393
454;4002.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;307.452
455;4002.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;466.888
456;4002.0;133.0;0.0;0.0;4.0;4.0;18.9;18.15;13.2;846.909
457;4003.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.211
458;4003.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;308.279
459;4003.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;43.218
460;4003.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;715.662
461;4004.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.445
462;4004.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;450.663
463;4004.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;456.509
464;4005.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;108.793
465;4005.0;133.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;442.586
466;4005.0;133.0;0.0;0.0;3.0;4.0;-18.9;-18.15;13.2;827.845
467;4006.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.429
468;4006.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;298.435
469;4006.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;437.279
470;4006.0;133.0;0.0;0.0;4.0;4.0;6.3;18.15;13.2;818.474
471;4007.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;111.318
472;4007.0;133.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;41.825
473;4007.0;133.0;0.0;0.0;3.0;4.0;-6.3;18.15;13.2;779.938
474;4008.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.316
475;4008.0;133.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;421.199
476;4008.0;133.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;752.349
477;4009.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;110.053
478;4009.0;133.0;0.0;0.0;5.0;2.0;-6.3;-6.05;134.8;303.412
479;4009.0;133.0;0.0;0.0;5.0;3.0;-6.3;-6.05;96.9;452.568
480;4009.0;133.0;0.0;0.0;5.0;4.0;6.3;-18.15;13.2;781.133
481;4009.0;133.0;0.0;0.0;5.0;4.0;6.3;-6.05;13.2;765.619
482;4010.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.355
483;4010.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;291.553
484;4010.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;433.201
485;4010.0;133.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;747.287
486;4011.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;112.282
487;4011.0;133.0;0.0;0.0;5.0;2.0;-6.3;-6.05;134.8;280.078
488;4011.0;133.0;0.0;0.0;5.0;3.0;-6.3;-6.05;96.9;449.208
489;4011.0;133.0;0.0;0.0;5.0;4.0;-18.9;-6.05;13.2;764.157
490;4011.0;133.0;0.0;0.0;5.0;4.0;-6.3;-6.05;13.2;733.518
491;4012.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;119.544
492;4012.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;305.717
493;4012.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;453.703
494;4012.0;133.0;0.0;0.0;4.0;4.0;18.9;-18.15;13.2;796.691
495;4013.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.648
496;4013.0;133.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;440.142
497;4013.0;133.0;0.0;0.0;3.0;4.0;18.9;30.25;13.2;895.521
498;4014.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.691
499;4014.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;282.629
500;4014.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;428.413
501;4014.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;736.163
502;4015.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.909
503;4015.0;133.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;297.426
504;4015.0;133.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;438.708
505;4016.0;133.0;0.0;0.0;1.0;1.0;6.3;6.05;187.3;117.185
506;4017.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;109.708
507;4017.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;312.523
508;4017.0;133.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;438.547
509;4017.0;133.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;74.494
510;4018.0;133.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;111.687
511;4018.0;133.0;0.0;0.0;2.0;4.0;-18.9;6.05;13.2;771.869
512;4019.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.925
513;4019.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;301.168
514;4019.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;444.331
515;4020.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.777
516;4020.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;288.414
517;4020.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;430.252
518;4020.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;743.417
519;4021.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;106.844
520;4021.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;292.502
521;4021.0;133.0;0.0;0.0;3.0;4.0;6.3;-6.05;13.2;701.777
522;4022.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.535
523;4022.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;300.185
524;4022.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;434.425
525;4022.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;697.895
526;4023.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.079
527;4023.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;292.973
528;4023.0;133.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;756.704
529;4024.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.338
530;4024.0;133.0;0.0;0.0;3.0;2.0;-6.3;-6.05;134.8;303.644
531;4024.0;133.0;0.0;0.0;3.0;3.0;-18.9;6.05;96.9;490.319
532;4025.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.885
533;4025.0;133.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;421.555
534;4025.0;133.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;724.474
535;4026.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;108.459
536;4026.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;30.093
537;4026.0;133.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;429.374
538;4027.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;107.891
539;4027.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;304.817
540;4027.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;450.182
541;4027.0;133.0;0.0;0.0;4.0;4.0;-18.9;-6.05;13.2;768.877
542;4028.0;133.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;115.256
543;4028.0;133.0;0.0;0.0;6.0;3.0;6.3;6.05;96.9;426.193
544;4028.0;133.0;0.0;0.0;6.0;4.0;18.9;-18.15;13.2;830.933
545;4028.0;133.0;0.0;0.0;6.0;3.0;6.3;-6.05;96.9;41.409
546;4028.0;133.0;0.0;0.0;6.0;4.0;6.3;6.05;13.2;712.024
547;4028.0;133.0;0.0;0.0;6.0;4.0;-6.3;-6.05;13.2;70.807
548;4029.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.115
549;4029.0;133.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;307.266
550;4029.0;133.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;457.358
551;4029.0;133.0;0.0;0.0;4.0;4.0;-18.9;-18.15;13.2;813.307
552;4030.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;10.818
553;4030.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.997
554;4030.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;420.207
555;4030.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;754.364
556;4031.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.644
557;4031.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;291.744
558;4031.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;425.025
559;4031.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;745.859
560;4032.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;109.604
561;4032.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;292.888
562;4032.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;449.359
563;4032.0;133.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;752.736
564;4033.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;10.616
565;4033.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;314.948
566;4033.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;440.741
567;4033.0;133.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;749.778
568;4034.0;133.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;114.632
569;4034.0;133.0;0.0;0.0;5.0;2.0;-6.3;6.05;134.8;296.771
570;4034.0;133.0;0.0;0.0;5.0;3.0;-6.3;6.05;96.9;43.054
571;4034.0;133.0;0.0;0.0;5.0;4.0;-31.5;6.05;13.2;851.188
572;4034.0;133.0;0.0;0.0;5.0;4.0;-18.9;6.05;13.2;798.846
573;4035.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;122.598
574;4035.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;298.321
575;4035.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;424.976
576;4035.0;133.0;0.0;0.0;4.0;4.0;-6.3;18.15;13.2;792.408
577;4036.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;108.961
578;4036.0;133.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;424.529
579;4036.0;133.0;0.0;0.0;3.0;4.0;6.3;-6.05;13.2;734.736
580;4037.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;116.994
581;4037.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;291.951
582;4037.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;437.841
583;4037.0;133.0;0.0;0.0;4.0;4.0;-18.9;18.15;13.2;800.708
584;4038.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;118.627
585;4038.0;133.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;293.997
586;4038.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;448.756
587;4038.0;133.0;0.0;0.0;4.0;4.0;-18.9;6.05;13.2;793.482
588;4039.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;102.296
589;4039.0;133.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.316
590;4039.0;133.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;442.367
591;4039.0;133.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;447.833
592;4040.0;133.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.732
593;4040.0;133.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;292.786
594;4040.0;133.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;73.609
595;4041.0;133.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;110.093
596;4041.0;133.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;288.324
